,	PUNC	YCOM		0				PUNC	NULL	NULL	
that	that	CST		0				Z8	04:03	ZC	
the	the	AT		0			Grammatical	Z5	04:03	ZC	
Characters	character	NN2	K4/S2mf S1:2	0	01:11:01:05:02 01:04:04-06	AK:01:e:02 AD:03	Character/nature	S2mf	03:09:07:04	BG:07:d	
on	on	II		0			Grammatical	Z5	04:03	ZC	
the	the	AT		0			Grammatical	Z5	04:03	ZC	
Plate	plate	NN1	C1 B3	0	01:01:07-11 01:02:02:07:03-03	AA:06 AB:12	plate	O2	01:03:03:17-14:04	AC:02:m	
found	find	VVN	X2:1 X6+:1	0	01:15:10:02:01 01:15:10:02:01-01	AO:11:b:01 AO:11:b:01	Find/discover	A10+	01:11:01:07	AK:01:g	
by	by	II		0			Grammatical	Z5	04:03	ZC	
Stone-heng	stone-heng	NN1		0				Z99	NULL	04:10	
,	PUNC	YCOM		0				PUNC	NULL	NULL	
were	be	VBDR	Z5	0	01:16:01:04 04:03	AP:01:d ZC	Grammatical	A3+	01:11:01:07	AK:01:g	
Runic	runic	JJ		0	03:09:07:04-12:01 03:09:07:04-12:02	BG:07:d BG:07:d	runic	Z99	03:09:07:06:02-01:01	BG:07:f:01	
or	or	CC		0				Z5	04:03	ZC	
Gothic	gothic	JJ	Q1:2 Z2	0	03:08:02:02:01-02 03:13:03:03:07:01-04	BF:22:b:01 BK:05:g	Gothic	H1	02:07:02:06-02:12:02	AX:02:a	
:	PUNC	YSTP		0				PUNC	NULL	NULL	
However	however	RR		0	04:02	ZB		Z4	02:02:06:01:03-08	AS:05:b	
,	PUNC	YCOM		0				PUNC	NULL	NULL	
you	you	PPY		0				Z8mf	04:06	ZF	
have	have	VH0		0			Grammatical	Z5	04:03	ZC	
seen	see	VVN	X2:1 S1:1:1	0	01:09:08:11-01 01:09:08:11	AI:14:i AI:14:i	See	X3:4	01:09:08:03	AI:14:b	
upon	upon	II		0			Grammatical	Z5	04:03	ZC	
what	what	DDQ	Z5	0				Z8	04:06	ZF	
fair	fair	JJ	A5:1+ O4:2+	0	03:06:03-05:02 03:13:04:03-01	BD:03 BK:08:c	fair/equitable	G2:2+	03:06:03-05	BD:03	
grounds	ground	NN2	W3 M7	0	01:11:03:01-01	AK:03:a	Ground	M6	01:01:04:01	AA:03	
you	you	PPY		0				Z8mf	04:06	ZF	
may	may	VM		0	03:04:01 03:13:02:03:01-02	BB:01 BK:02:b		A7+	03:04:10:04	BB:10:d	
entertain	entertain	VVI	S1:1:1 S7:4+	0	01:11:04-01 01:12:03:06:04-07	AK:04 AL:03:f:03	Entertain	K1	03:13:01	BK:01	
a	a	AT1		0			Grammatical	Z5	04:03	ZC	
persuasion	persuasion	NN1		0	02:05:06:01 02:05:06:01-02	AV:05:a AV:05:a	Persuasion	Q2:2	02:05:06:01-05	AV:05:a	perswasion
,	PUNC	YCOM		0				PUNC	NULL	NULL	
that	that	CST		0				Z8	04:03	ZC	
they	they	PPHS2		0				Z8mfn	04:06	ZF	
were	be	VBDR	Z5	0	01:16:01:04 04:03	AP:01:d ZC	Grammatical	A3+	01:11:01:07	AK:01:g	
not	not	XX		0				Z6	04:04	ZD	
Latin	latin	JJ	Z2	0	04:01:02	ZA02		Z2/Q3	04:01:02	ZA02	Latine
,	PUNC	YCOM		0				PUNC	NULL	NULL	
and	and	CC		0				Z5	04:03	ZC	
therefore	therefore	RR		0	04:03	ZC	Cause/reason	Z5	01:11:03:01	AK:03:a	
not	not	XX		0				Z6	04:04	ZD	
left	leave	VVN	M2 A1:1:1	0	01:14:05:13 03:05:18:04	AN:05:m BC:15:b		M1	02:06:11:01-08	AW:10	
by	by	II		0			Grammatical	Z5	04:03	ZC	
the	the	AT		0			Grammatical	Z5	04:03	ZC	
Romans	roman	NN2	T1:1:1/S2mf	0				Z2/S2mf	04:01:02	ZA02	
:	PUNC	YSTP		0				PUNC	NULL	NULL	
</P>	XMLCODE	NULL		0				Z99	NULL	04:10	
<P>	XMLCODE	NULL		0				Z99	NULL	04:10	
Again	again	RT	Z4	0	01:16:04:01:02:05-02 01:13:11:02:02	AP:04:b AM:11:b	anew/again	N6+	01:13:10-05	AM:10	
,	PUNC	YCOM		0				PUNC	NULL	NULL	
This	this	DD1		0				Z8	04:03	ZC	
our	our	APPGE		0	04:06	ZF	denationalize	Z8	02:06:01-03:02	AW:01	
Monument	monument	NN1	A10+	0	01:13:08:04:04-09:03 01:02:04:05:01:03	AM:08:c:03 AB:18:e:01	Monument	O2	01:02:04:06:07	AB:18:f:02	
consists	consist	VVZ		0	01:16:03:01 01:16:03:01-05	AP:03:a AP:03:a		A1:8+	01:10:04:01:02	AJ:04:a:01	consisteth
wholly	wholly	RR		0	01:12:05:25:04-02 01:16:07:01-04:04	AL:05:v:02 AP:07:a		A13:2	01:16:07	AP:07	
of	of	IO		0			Grammatical	Z5	04:03	ZC	
Stones	stone	NN2	O2 B2-	0	01:10:01:04-11:05 01:01:07:04:03	AJ:01 AA:08:a:05	stone	O1:1	01:17:04-09:03	AQ:04	
unwrought	unwrought	VVD		0				O4:1	04:10	ZZ	
,	PUNC	YCOM		0				PUNC	NULL	NULL	
rough	rough	JJ	O4:5 B2	0	02:03:03:03-02:05:01:01 01:12:03:08-04	AT:09 AL:03:h	rough/rude	X3:3	02:03:03:03-02:05:01	AT:09	
,	PUNC	YCOM		0				PUNC	NULL	NULL	
and	and	CC		0				Z5	04:03	ZC	
rude	rude	JJ	A12+	0	02:03:03:03-02:05:01:01 02:02:19-07	AT:09 AS:22	coarse/rough	S1:2:4-	02:03:03:03-02:05:01:02	AT:09	
,	PUNC	YCOM		0				PUNC	NULL	NULL	
as	as	CSA		0	01:16:01:09-01	AP:01:i	Grammatical	Z5	04:03	ZC	
they	they	PPHS2		0				Z8mfn	04:06	ZF	
lay	lie	VVD	M1 L2	0	02:01:12:08:06 01:12:04:01	AR:41 AL:04:a		M2	01:12:05:26:08	AL:05:w:04	
in	in	II		0			Grammatical	Z5	04:03	ZC	
their	their	APPGE		0	04:06	ZF	their	Z8	02:06:01-03:03:03	AW:01	
beds	bed	NN2	L3	0	01:01:05:07-03 03:02:07:03:09:09	AA:04:d AZ:06:f:05:h	Bed	H5	01:09:02:01:01	AI:08:a:01	
of	of	IO		0			Grammatical	Z5	04:03	ZC	
earth	earth	NN1	W1 O1:1	0	01:01:07:04:06 01:01:10:05-02	AA:08:b:01 AA:10:e	Earth/soil	W3	01:01:01	AA:02	
,	PUNC	YCOM		0				PUNC	NULL	NULL	
(	PUNC	YBL		0				PUNC	NULL	NULL	
their	their	APPGE		0	04:06	ZF	their	Z8	02:06:01-03:03:03	AW:01	
Tenons	tenon	NN2		0	01:16:07:05:06:01-03:01 01:07:03:05:03:01-06:01:01:01	AP:07:e:05:a AG:02:e:02		Z99	03:11:06:04:06-14:09:02:02	BI:06:d:04	
and	and	CC		0				Z5	04:03	ZC	
Morteses	mortese	NN2		0				Z99	NULL	04:10	
only	only	RR		0	01:16:04:01:01-01 01:16:07:03-03	AP:04:a AP:07:c	Only	A14	01:16:04:01:01	AP:04:a	onely
excepted	except	VVN		0	01:16:06:09:01-04 02:06:08:02-03	AP:06:f AW:06:b	except	A1:8-	01:16:02:02:05-04	AP:02:b:05	
)	PUNC	YBR		0				PUNC	NULL	NULL	
and	and	CC		0				Z5	04:03	ZC	
of	of	IO		0			Grammatical	Z5	04:03	ZC	
such	such	DA	Z8	0	04:03	ZC		Z5	01:16:02-02	AP:02	
various	various	JJ		0	03:07:03:01-01 01:16:01:08-01	BE:03:a AP:01:h	Various/varied	A6:3+	01:16:01:08	AP:01:h	
shapes	shape	NN2		0	01:12:03 01:12:03-06	AL:03 AL:03	Shape	O4:4	01:12:03-15	AL:03	
,	PUNC	YCOM		0				PUNC	NULL	NULL	
that	that	CST		0				Z8	04:03	ZC	
the	the	AT		0			Grammatical	Z5	04:03	ZC	
most	most	RGT		0	01:16:02:01-01 01:16:01:09-10	AP:02:a AP:01:i	almost/nearly	A13:2	01:16:06:03:01-09	AP:06:a:01	
curious	curious	JJ	A6:2-	0	01:10:04:04-01 01:15:20:07-07:03	AJ:04:d AO:21:g	fine	X5:2+	02:02	AS	
eye	eye	NN1	X3:4	0	01:02:03:08:01:04:06 01:06:10:14:02-13:04	AB:17:e:01:b AF:10:h	eye	B1	01:08:02:01-18:03:02	AH:02:a	
can	can	VM		0	01:15:22	AO:23		A7+	02:01:13:08:09	AR:48:c	
scarcely	scarcely	RR		0	01:16:06:07-07 01:15:11-01	AP:06:d AO:12	barely/scarcely/only/just	A13:7	01:13:08:05:03:01-03	AM:08:d:02	
find	find	VVI	X2:1 X6+	0	01:15:10:02:01-01 01:15:10:02:01-02	AO:11:b:01 AO:11:b:01	Find/discover	A10+	01:15:10:02:01	AO:11:b:01	
a	a	AT1		0			Grammatical	Z5	04:03	ZC	
perfect	perfect	JJ	A1:2+++ Q3	0	01:10:07-05 02:03:01:10-01	AJ:07 AT:04	perfect	A5:1+++	01:16:04:04-09:13	AP:04:k	
similitude	similitude	NN1		0	03:13:03:04:07:04:09 03:13:03:04:05:11:01-03	BK:06:g:03:f BK:06:e:11	Parable/allegory/apologue	A6:1+	03:09:03-07	BG:03	
in	in	II		0			Grammatical	Z5	04:03	ZC	
any	any	DD		0	01:16:06-03 01:16:02:01-10:06:01	AP:06 AP:02:a	some/any	N5:1+	01:16:04:01-10	AP:04:a	
two	two	MC	T1:2 T3	0			Number	N1	01:16:04	AP:04	
of	of	IO		0			Grammatical	Z5	04:03	ZC	
them	they	PPHO2		0			Pronoun	Z8mfn	04:06	ZF	
:	PUNC	YCOL		0				PUNC	NULL	NULL	
and	and	CC		0				Z5	04:03	ZC	
Mr:	mr:	NNB		335:2:1				Z1m	04:01:01	ZA01	
Jones	jones	NP1		335:2:2				Z1m	04:01:01	ZA01	
ought	ought	VMK		0	03:06:01 03:06:01-03:01	BD:01 BD:01		S6+	03:06:01	BD:01	
to	to	TO		0			Grammatical	Z5	04:03	ZC	
have	have	VHI		0			Grammatical	Z5	04:03	ZC	
evinced	evince	VVN		0	03:09:02-01 02:01:13:02:02-04	BG:02 AR:45:c	Manifest	Z99	03:09:02	BG:02	
,	PUNC	YCOM		0				PUNC	NULL	NULL	
either	either	RR		0				Z5	04:03	ZC	
by	by	II		0			Grammatical	Z5	04:03	ZC	
Testimonies	testimony	NN2	Q2:2	0	03:05:12:06:03-17 02:02:06:01-07:04	BC:09:f:03 AS:05:a		G2:1	02:02:06:01-07	AS:05:a	
authentic	authentic	JJ		0	02:01:12:08:01-06:02 02:01:12:08:01-06:01	AR:38 AR:38	authentic	A5:4+	02:01:12:08:01-06	AR:38	authentick
,	PUNC	YCOM		0				PUNC	NULL	NULL	
or	or	CC		0				Z5	04:03	ZC	
by	by	II		0			Grammatical	Z5	04:03	ZC	
Examples	example	NN2		0	01:16:01:10:03-01:01 01:16:02:02:01-05:03:01:02	AP:01:j:01 AP:02:b:01		A4:1	01:15:21:01-02:04	AO:22:a	
,	PUNC	YCOM		0				PUNC	NULL	NULL	
that	that	CST		0				Z8	04:03	ZC	
the	the	AT		0			Grammatical	Z5	04:03	ZC	
Romans	roman	NN2	T1:1:1/S2mf	0				Z2/S2mf	04:01:02	ZA02	
had	have	VHD		0			Grammatical	Z5	04:03	ZC	
ever	ever	RR	N6+++ A13	0	01:13:02:01 01:13:10-04	AM:02:a AM:10	Eternally/endlessly	T1:1	01:13:03-09	AM:03	
raised	raise	VVN	N5+/A2:1 A5:1+/A2:1	0	01:09:09:02:04:02-02 02:07:04:03:01:08-02	AI:15:d:02 AX:18	raise	M2	01:14:05:07:01-02	AN:05:g:01	
any	any	DD		0	01:16:06-03 01:16:02:01-10:06:01	AP:06 AP:02:a	some/any	N5:1+	01:16:04:01-10	AP:04:a	
public	public	JJ	A10+	0	03:07:06:01-02 03:04:07-03:02	BE:06:a BB:07	public	S5+	03:04:07-01	BB:07	publick
Structure	structure	NN1	H1 S7:1	0	01:16:07:05-05 01:02:02:01	AP:07:e AB:06	Organism	O4:1	01:16:07:05-09	AP:07:e	
of	of	IO		0			Grammatical	Z5	04:03	ZC	
the	the	AT		0			Grammatical	Z5	04:03	ZC	
like	like	JJ		0	01:16:01:09-04 01:16:01:09	AP:01:i AP:01:i	Similar	Z99	01:16:01:09-02	AP:01:i	
Materials	material	NN2	B5 O2	0	03:11:12 01:08:01:14:01	BI:12 AH:01:h	material	O1	01:11:01:04-02	AK:01:d	
;	PUNC	YSCOL		0				PUNC	NULL	NULL	
which	which	DDQ	Z8	0	04:06 04:03	ZF ZC	Pronoun	Z5	01:16:01-16	AP:01	
being	being	NN1	L1	0	01:11:01:03-01:02 01:12:04:01-02	AK:01:c AL:04:a	entity/being/thing	A3+	01:11:01-09	AK:01	
above	above	II		0			Grammatical	Z5	04:03	ZC	
his	his	APPGE		0	04:06	ZF	his/her	Z8m	02:06:01-03:03:01	AW:01	
power	power	NN1	O3 S1:2:5+	0	01:10:07:03:06:17 01:15:22	AJ:07:c:05:l AO:23	Power	S7:1+	03:04:01	BB:01	
(	PUNC	YBL		0				PUNC	NULL	NULL	
as	as	CSA		0	01:16:01:09-01	AP:01:i	Grammatical	Z5	04:03	ZC	
I	i	PPIS1		0			Pronoun	Z8mf	04:06	ZF	
conceive	conceive	VV0	B1%	0	02:01:07:04-03 01:02:02:03:16:05	AR:11 AB:08:e:05	Conceive	X2:1	02:01:07:04	AR:11	
at	at	RR21		336:2:1				A13:7	04:10	ZZ	
least	least	RR22		336:2:2				A13:7	04:10	ZZ	
)	PUNC	YBR		0				PUNC	NULL	NULL	
he	he	PPHS1		0				Z8m	04:06	ZF	
warily	warily	RR		0			Cautiously	A1:3+	01:15:20:07:01	AO:21:g:01	
omitted	omit	VVD	A1:8-	0	01:16:07:04-02 01:15:09:02-03	AP:07:d AO:10:b		A1:9	01:16:02:02:05-03	AP:02:b:05	
to	to	TO		0			Grammatical	Z5	04:03	ZC	
attempt	attempt	VVI		0	01:15:10-05 01:15:10-02	AO:11 AO:11	Attempt	X8+	01:15:10	AO:11	
it	it	PPH1		0				Z8	04:06	ZF	
,	PUNC	YCOM		0				PUNC	NULL	NULL	
as	as	CSA		0	01:16:01:09-01	AP:01:i	Grammatical	Z5	04:03	ZC	
he	he	PPHS1		0				Z8m	04:06	ZF	
did	do	VDD	G2:2- X9:2+	0	01:11:01:07-05 01:15:06	AK:01:g AO:07	Act/do	A1:1:1	01:15:02	AO:02	
the	the	AT		0			Grammatical	Z5	04:03	ZC	
proof	proof	NN1	Q4:1 F2	0	03:09:08:10-08 01:15:10-05	BG:08:f AO:11	proof	A5:2+	02:02:06:03	AS:05:d	
of	of	IO		0			Grammatical	Z5	04:03	ZC	
many	many	DA2		0			Many	N5+	01:16:04:02:02	AP:04:i:02	
other	other	JJ		0	01:16:06:05:01-04:03 01:16:01:06-09	AP:06:c:01 AP:01:f	different/other/further	A6:1-	01:16:01:06-08	AP:01:f	
particulars	particulars	NN2		0				Z99	01:16:02:02:03-08:05:03	AP:02:b:03	
equally	equally	RR		0	02:06:12:03-01 01:12:05:15-02	AW:11:c AL:05:o	Equally	A6:1+	01:16:01:11	AP:01:k	
important	important	JJ		0	02:04:19:12 02:07:03:12-02	AU:37:f AX:12	Important	A11:1+	02:02:08	AS:10	
toward	toward	II		0			Grammatical	Z5	04:03	ZC	
the	the	AT		0			Grammatical	Z5	04:03	ZC	
verification	verification	NN1		0	01:15:10:01:01-13 01:15:10:01:01-11:06	AO:11:a:01 AO:11:a:01		A10+	02:02:06:03-01	AS:05:d	
of	of	IO		0			Grammatical	Z5	04:03	ZC	
his	his	APPGE		0	04:06	ZF	his/her	Z8m	02:06:01-03:03:01	AW:01	
grand	grand	JJ	A11:1+ A5:1+	0	02:02:08-08:02:03 02:02:08-06	AS:10 AS:10	events	O4:2+	02:02:08-08:03	AS:10	
Position	position	NN1	M7 S7:1	0	01:12:04:01 01:12:05:25-02	AL:04:a AL:05:v	Position/situation	M6	01:12:05	AL:05	
:	PUNC	YSTP		0				PUNC	NULL	NULL	
Whereas	whereas	CS		0	04:03	ZC	whereas	Z5	01:16:01:05-02	AP:01:e	
Olaus	olaus	NP1		0				Z99	NULL	04:10	
Wormius	wormius	NP1		0				Z99	NULL	04:10	
hath	hath	VHZ		0			Grammatical	Z5	04:03	ZC	
been	be	VBN	Z5	0	01:16:01:04 04:03	AP:01:d ZC	Grammatical	A3+	01:11:01:07	AK:01:g	
so	so	RG		0	01:11:03:01 01:13:08:05-10	AK:03:a AM:08:d	after/afterwards/later	A13:3	01:16:01:09-01	AP:01:i	
liberal	liberal	JJ	G1:2 N5+	0	03:04:10:04-01:03 03:07:03:01:01-02	BB:10:d BE:03:a:01	liberal	A1:7-	02:06:12:02	AW:11:b	
in	in	II		0			Grammatical	Z5	04:03	ZC	
his	his	APPGE		0	04:06	ZF	his/her	Z8m	02:06:01-03:03:01	AW:01	
Contributions	contribution	NN2	A2:2 S1:1:3+	0	02:06:12:01-38 02:06:12:01-38:03	AW:11:a AW:11:a	Contribution	A9-	03:12:18:02	BJ:01:p:02	
toward	toward	II		0			Grammatical	Z5	04:03	ZC	
the	the	AT		0			Grammatical	Z5	04:03	ZC	
maintenance	maintenance	NN1	I1:1 I1:1/S4	0	01:02-04:01 01:13:11:05:02-03	AB:01 AM:11:e		A1:1:1	03:12:18-07:02	BJ:01:p	
of	of	IO		0			Grammatical	Z5	04:03	ZC	
my	my	APPGE		0	04:06	ZF	denationalize	Z8	02:06:01-03:02	AW:01	
Supposition	supposition	NN1		0	01:03:03:04:04-04:02 01:13:11:04:01-02	AC:02:d AM:11:d:01	fraudulent	X2:1	02:01:13:04	AR:46	
,	PUNC	YCOM		0				PUNC	NULL	NULL	
as	as	CSA		0	01:16:01:09-01	AP:01:i	Grammatical	Z5	04:03	ZC	
to	to	TO		0			Grammatical	Z5	04:03	ZC	
furnish	furnish	VVI	A9-	0	01:05:19:06:02:05-01 01:07:03:03:06:01-06	AE:14:j AG:02:c:05		H5	03:02:07:03:09	AZ:06:f:05	
me	I	PPIO1		0			Pronoun	Z8mf	04:06	ZF	
with	with	IW		0			Grammatical	Z5	04:03	ZC	
not	not	XX		0				Z6	04:04	ZD	
only	only	RR		0	01:16:04:01:01 01:16:04:01:01-01	AP:04:a AP:04:a	Only	A14	01:13:08:04:03-11	AM:08:c:02	onely
verbal	verbal	JJ	Q3	0	02:07:03-01 02:07:03-01:03	AX:03 AX:03	speaking	Q2:2	02:07:03-03	AX:03	
Descriptions	description	NN2	A4:1	0	02:07:03:03:01 01:14:05-02	AX:04 AN:05		Q2:2	02:07:03:03:01-03	AX:04	
,	PUNC	YCOM		0				PUNC	NULL	NULL	
but	but	CCB		0				Z5	04:03	ZC	
lively	lively	JJ	L1+%	0	01:15:20:01-14 03:13:03:04:05:05-10	AO:21:a BK:06:e:05	Spirited/lively	X5:2+	02:04:08:08:01	AU:05:b	
Draughts	draught	NN2	F2 O1:2	0	01:07:02-02 01:03:03:05:02:07	AG:01:y AC:02:e		W4	01:05:07-07:03:02	AE:03	
or	or	CC		0				Z5	04:03	ZC	
Pictures	picture	NN2	Q4:3 X4:1	0	03:13:03:03:04-04 01:03:01:04:04-02	BK:05:d AC:01:a		C1	02:07:03:03:01-06:01	AX:04	
also	also	RR		0	01:15:20-07:01 01:16:01:04	AO:21 AP:01:d		N5++	01:16:06:05:01-02	AP:06:c:01	
of	of	IO		0			Grammatical	Z5	04:03	ZC	
sundry	sundry	JJ		0	01:16:07:05:08 01:16:07:05:04-10	AP:07:e:07 AP:07:e:03	Separating	A6:3+	02:02:07:05	AS:09	
Antique	antique	JJ		0	01:13:08:04:04 01:13:08:04:04-12	AM:08:c:03 AM:08:c:03	Old	T3+++	03:11:12:03:06:01-04	BI:12:b:04	
Danish	danish	JJ	Z2/Q3 Z2/S2mfnc	0	04:01:02 04:01:02	ZA02 ZA02		Z2	04:01:02	ZA02	
Monuments	monument	NN2	A10+	0	01:02:04:06:07 01:13:08:04:04-09:03	AB:18:f:02 AM:08:c:03	Monument	O2	03:09:05-09	BG:05	
,	PUNC	YCOM		0				PUNC	NULL	NULL	
as	as	RR21		337:2:1	01:16:06-04 01:16:06:05:01-02	AP:06:c:01	M	N5++	01:16:06-05	AP:06	
well	well	RR22		337:2:2	01:16:06-04 01:16:06:05:01-02	AP:06:c:01	M	N5++	01:16:06-05	AP:06	
in	in	II	B5-	338:2:1			Grammatical	altogether	04:03	ZC	
the	the	AT	B5-	338:2:2			Grammatical	altogether	04:03	ZC	
Bulk	bulk	NN1		0	01:02:03 01:02:03:01	AB:17 AB:17:a		N5+++	01:16:07:04:01-10:01	AP:07:d:01	
and	and	CC		0				Z5	04:03	ZC	
Rudeness	rudeness	NN1		0	02:03:02 02:02:13:01	AT:06 AS:18	Badness/evil	S1:2:4-	02:01:12:07	AR:37	
of	of	IO		0			Grammatical	Z5	04:03	ZC	
the	the	AT		0			Grammatical	Z5	04:03	ZC	
Stones	stone	NN2	O2 B2-	0	01:01:07:04:03:01-09 01:01:07:04:03:01	AA:08:a AA:08:a	Stone	O1:1	01:01:07:04:03	AA:08:a:05	
,	PUNC	YCOM		0				PUNC	NULL	NULL	
as	as	CSA		0	01:16:01:09-01	AP:01:i	Grammatical	Z5	04:03	ZC	
in	in	II	B5-	339:2:1			Grammatical	altogether	04:03	ZC	
the	the	AT	B5-	339:2:2			Grammatical	altogether	04:03	ZC	
Order	order	NN1	I2:2/Q2:2 A4:1	0	01:16:03-02 01:16:02-04	AP:03 AP:02		S7:1+/Q2:2	03:04:02:01-01	BB:02:a	
and	and	CC		0				Z5	04:03	ZC	
Manner	manner	NN1	X4:2	0	03:13:03:04:05:10-08 03:13:03:01-06:01	BK:06:e:10 BK:03:a	affectation	S1:1:1	03:13:03:04:05	BK:06:e	
of	of	IO		0			Grammatical	Z5	04:03	ZC	
their	their	APPGE		0	04:06	ZF	their	Z8	02:06:01-03:03:03	AW:01	
position	position	NN1	M7 S7:1	0	01:11:01:07:01-01 01:12:05	AK:01:g:01 AL:05	Position/situation	M6	01:12:04:01	AL:04:a	
and	and	CC		0				Z5	04:03	ZC	
situation	situation	NN1	O4:1 M6	0	01:12:04:01-08:01 01:12:05	AL:04:a AL:05		A3+	01:12:04:01-08	AL:04:a	
,	PUNC	YCOM		0				PUNC	NULL	NULL	
much	much	RR	N6+	0	01:16:06:03:01-03 02:01:12:08:02:01:01	AP:06:a:01 AR:38:a	very	A13:3	01:16:06:03:01-06	AP:06:a:01	
resembling	resemble	VVG		0	01:12:05:25:04-15 01:12:05:25:04-02	AL:05:v:02 AL:05:v:02		A6:1+	01:16:01:09-04	AP:01:i	
our	our	APPGE		0	04:06	ZF	denationalize	Z8	02:06:01-03:02	AW:01	
Stone-heng	stone-heng	NN1		0				Z99	NULL	04:10	
;	PUNC	YSCOL		0				PUNC	NULL	NULL	
and	and	CC		0				Z5	04:03	ZC	
(	PUNC	YBL		0				PUNC	NULL	NULL	
as	as	CSA		0	01:16:01:09-01	AP:01:i	Grammatical	Z5	04:03	ZC	
may	may	VM		0	03:04:01 03:13:02:03:01-02	BB:01 BK:02:b		A7+	03:04:10:04	BB:10:d	
be	be	VBI		0	01:16:01:04 04:03	AP:01:d ZC	Grammatical	Z5	01:11:01:07	AK:01:g	
not	not	XX		0				Z6	04:04	ZD	
obscurely	obscurely	RR		0	02:01:10:04:03 02:01:13:08:05-01	AR:32 AR:48	Obscurely/ingloriously	Z99	02:02:10:08	AS:15:d	
collected	collect	VVN		0	03:12:18:02-02 02:06:14:01-13:01	BJ:01:p:02 AW:20:a		A9+	03:12:17-08	BJ:01:o	
from	from	II		0			Grammatical	Z5	04:03	ZC	
a	a	AT1		0			Grammatical	Z5	04:03	ZC	
Conference	conference	NN1		0	02:07:03:07-09:01 03:05:08-09	AX:07 BC:05	conference/consultation	S1:1:3+	02:06:14-03	AW:20	
of	of	IO		0			Grammatical	Z5	04:03	ZC	
Times	time	NNT2	T1:2 T1:3	0	01:13:03 01:13-03	AM:03 AM	Time	T1	01:13	AM	
,	PUNC	YCOM		0				PUNC	NULL	NULL	
Actions	action	NN2	G3	0	01:15:02 01:15:01	AO:02 AO:01	Action/operation	A1:1:1	01:15	AO	
,	PUNC	YCOM		0				PUNC	NULL	NULL	
Histories	history	NN2	P1/T1:1:1 Q2:1	0	03:09:06:01:04 03:13:03:04:07:04:02	BG:06:a:04 BK:06:g:03:a		T1:1:1	01:13:08:04:05	AM:08:c:04	
,	PUNC	YCOM		0				PUNC	NULL	NULL	
Ruins	ruin	NN2	H1/A1:1:2	0	01:15:18-16:07 03:02:07:03:01-05	AO:19 AZ:06:f	ruin	A1:1:2	01:15:18-16	AO:19	Ruines
,	PUNC	YCOM		0				PUNC	NULL	NULL	
&amp;amp	&amp;amp	FO		0				Z99	NULL	04:10	
;	PUNC	YSCOL		0				PUNC	NULL	NULL	
c:	c:	ZZ1		0			Grammatical	Z5	04:03	ZC	
)	PUNC	YBR		0				PUNC	NULL	NULL	
not	not	XX		0				Z6	04:04	ZD	
much	much	RR	N6+	0	01:16:06:03:01-03 02:01:12:08:02:01:01	AP:06:a:01 AR:38:a	very	A13:3	01:16:06:03:01-06	AP:06:a:01	
different	different	JJ		0	01:16:01:06-15	AP:01:f	Different	A6:1-	01:16:01:06	AP:01:f	
as	as	II21		340:2:1			M	Z5	01:16:01-03	AP:01	
to	to	II22		340:2:2			M	Z5	01:16:01-03	AP:01	
Antiquity	antiquity	NN1		0	01:02:01:06:04 01:13:08:04-03:03:01	AB:03 AM:08:c		T3+++	01:13:08:04:01-04	AM:08:c:01	
:	PUNC	YSTP		0				PUNC	NULL	NULL	
And	and	CC		0				Z5	04:03	ZC	
this	this	DD1		0				Z8	04:03	ZC	
I	i	PPIS1		341:2:1			Discourse	Z4	04:02	ZB	
think	think	VV0		341:2:2			Discourse	Z4	04:02	ZB	
an	an	AT1		0			Grammatical	Z5	04:03	ZC	
Argument	argument	NN1	A2:2	0	02:01:08:03:02:01 02:02:06:02:01-02	AR:19 AS:05:c		Q2:2/E3-	02:02:06:02	AS:05:c	
not	not	XX		0				Z6	04:04	ZD	
unworthy	unworthy	JJ	G2:2-	0	02:02:08:01-15 02:02:10:01-02	AS:11:a AS:14	unworthy/unfitting	S1:1:4-	02:02:10:07:02:04-01	AS:15:b	
your	your	APPGE		0				Z8	04:06	ZF	
serious	serious	JJ	A15- E4:1-	0	02:02:01:02-07 02:02:08-05	AS:01:b AS:10	grave/serious	A11:1+	02:02:08-09	AS:10	
consideration	consideration	NN1	X2:4 S1:2:3-	0	02:02:01-02 01:09:08:03-04:01	AS:01 AI:14:b		X2:1	01:11:03:01-02	AK:03:a	
;	PUNC	YSCOL		0				PUNC	NULL	NULL	
if	if	CS		0				Z7	04:05	ZE	
not	not	XX		0				Z6	04:04	ZD	
weighty	weighty	JJ	N3:5+	0	02:04:11:08:02:01 01:02:03:03:01-01	AU:21:b AB:17:c	grave/serious	A11:1+	02:02:08-09	AS:10	
enough	enough	RR	N6+	0	01:16:06:04:01	AP:06:b:01	Sufficiently	N5+	01:16:06:04	AP:06:b	
to	to	TO		0			Grammatical	Z5	04:03	ZC	
counterpoise	counterpoise	VVI		0	01:15:01-03 02:02:07:05:01-03	AO:01 AS:09:a	neutralize/counteract	A6:1+/N3:5	01:15:01-07	AO:01	
all	all	DB		0	01:16:02:01-04 01:13:02-05	AP:02:a AM:02		N5:1+	01:16:07:02	AP:07:b	
the	the	AT		0			Grammatical	Z5	04:03	ZC	
reasons	reason	NN2	X2:1	0	02:01:08:03	AR:19	Cause/reason	A2:2	01:11:03:01	AK:03:a	
urged	urge	VVN		0	02:07:03:12-11 02:05:06-01	AX:12 AV:05	Press/urge	Q2:2	02:07:06:06	AX:22	
